# London Strategic Edge - Economic Calendar Data
# Source: londonstrategicedge.com/datasets

event_date,country,event,currency,previous,estimate,actual,change,change_percentage,impact,unit
2023-03-17 12:15:00+00:00,US,Industrial Production MoM (Feb),USD,0.3000,0.2000,,-0.3000,-100.0000,Medium,%
2023-03-17 12:15:00+00:00,US,Industrial Production YoY (Feb),USD,0.5000,0.2000,-0.2000,-0.7000,-140.0000,Medium,%
2023-03-17 12:15:00+00:00,US,Manufacturing Production MoM (Feb),USD,1.3000,-0.2000,0.1000,-1.2000,-92.3080,Low,%
2023-03-17 12:15:00+00:00,US,Manufacturing Production YoY (Feb),USD,0.1000,0.4000,-1.0000,-1.1000,-1100.0000,Low,%
2023-03-17 13:00:00+00:00,US,4-Week Bill Auction,USD,4.6400,,4.2200,-0.4200,-9.0520,Low,%
2023-03-17 13:00:00+00:00,US,8-Week Bill Auction,USD,4.8200,,4.4500,-0.3700,-7.6760,Low,%
2023-03-17 13:00:00+00:00,US,Leading Index MoM (Feb),USD,-0.3000,-0.3000,-0.3000,,,Medium,%
2023-03-17 13:00:00+00:00,US,Michigan 5 Year Inflation Expectations (Mar),USD,2.9000,2.9000,2.8000,-0.1000,-3.4480,Low,%
2023-03-17 13:00:00+00:00,US,Michigan Consumer Expectations (Mar),USD,64.7000,64.5000,61.5000,-3.2000,-4.9460,Low,
2023-03-17 13:00:00+00:00,US,Michigan Consumer Sentiment (Mar),USD,67.0000,67.0000,63.4000,-3.6000,-5.3730,High,
2023-03-17 13:00:00+00:00,US,Michigan Current Conditions (Mar),USD,70.7000,70.0000,66.4000,-4.3000,-6.0820,Low,
2023-03-17 13:00:00+00:00,US,Michigan Inflation Expectations (Mar),USD,4.1000,4.1000,3.8000,-0.3000,-7.3170,Low,%
2023-03-17 16:00:00+00:00,US,Baker Hughes Oil Rig Count (Mar/17),USD,590.0000,,589.0000,-1.0000,-0.1690,Low,
2023-03-20 14:30:00+00:00,US,3-Month Bill Auction,USD,4.7500,,4.6750,-0.0750,-1.5790,Low,%
2023-03-20 14:30:00+00:00,US,6-Month Bill Auction,USD,4.7000,,4.6200,-0.0800,-1.7020,Low,%
2023-03-21 11:55:00+00:00,US,Redbook YoY (Mar/18),USD,2.6000,,3.2000,0.6000,23.0770,Low,%
2023-03-21 13:00:00+00:00,US,Existing Home Sales (Feb),USD,4.0000,4.2000,4.5800,0.5800,14.5000,Low,M
2023-03-21 13:00:00+00:00,US,Existing Home Sales MoM,USD,-0.7000,5.0000,14.5000,15.2000,2171.4290,Medium,%
2023-03-21 14:30:00+00:00,US,52-Week Bill Auction,USD,4.7950,,4.3900,-0.4050,-8.4460,Low,%
2023-03-21 16:00:00+00:00,US,20-Year Bond Auction,USD,3.9770,,3.9090,-0.0680,-1.7100,Low,%
2023-03-21 19:30:00+00:00,US,API Crude Oil Stock Change (Mar/17),USD,1.1550,-1.4480,3.2620,2.1070,182.4240,Low,M
2023-03-22 10:00:00+00:00,US,MBA 30-Year Mortgage Rate (Mar/17),USD,6.7100,,6.4800,-0.2300,-3.4280,Medium,%
2023-03-22 10:00:00+00:00,US,MBA Mortgage Applications (Mar/17),USD,6.5000,,3.0000,-3.5000,-53.8460,Medium,%
2023-03-22 10:00:00+00:00,US,MBA Mortgage Market Index (Mar/17),USD,214.5000,,221.0000,6.5000,3.0300,Low,
2023-03-22 10:00:00+00:00,US,MBA Mortgage Refinance Index (Mar/17),USD,458.9000,,481.3000,22.4000,4.8810,Low,
2023-03-22 10:00:00+00:00,US,MBA Purchase Index (Mar/17),USD,165.6000,,169.3000,3.7000,2.2340,Low,
2023-03-22 13:30:00+00:00,US,EIA Crude Oil Imports Change (Mar/17),USD,-1.7200,,0.0510,1.7710,102.9650,Low,M
2023-03-22 13:30:00+00:00,US,EIA Crude Oil Stocks Change (Mar/17),USD,1.5500,-1.5650,1.1170,-0.4330,-27.9350,Low,M
2023-03-22 13:30:00+00:00,US,EIA Cushing Crude Oil Stocks Change (Mar/17),USD,-1.9160,-1.5580,-1.0630,0.8530,44.5200,Low,M
2023-03-22 13:30:00+00:00,US,EIA Distillate Fuel Production Change (Mar/17),USD,-0.0970,,0.0750,0.1720,177.3200,Low,M
2023-03-22 13:30:00+00:00,US,EIA Distillate Stocks Change (Mar/17),USD,-2.5370,-1.5000,-3.3130,-0.7760,-30.5870,Low,M
2023-03-22 13:30:00+00:00,US,EIA Gasoline Production Change (Mar/17),USD,-0.4460,,0.3920,0.8380,187.8920,Low,M
2023-03-22 13:30:00+00:00,US,EIA Gasoline Stocks Change (Mar/17),USD,-2.0610,-1.6770,-6.4000,-4.3390,-210.5290,Low,M
2023-03-22 13:30:00+00:00,US,EIA Heating Oil Stocks Change (Mar/17),USD,-0.7350,,0.5780,1.3130,178.6390,Low,M
2023-03-22 13:30:00+00:00,US,EIA Refinery Crude Runs Change (Mar/17),USD,0.4310,,-0.0220,-0.4530,-105.1040,Low,M
2023-03-22 14:30:00+00:00,US,17-Week Bill Auction,USD,4.7500,,4.8050,0.0550,1.1580,Low,%
2023-03-22 17:00:00+00:00,US,Fed Interest Rate Decision,USD,4.7500,5.0000,5.0000,0.2500,5.2630,High,%
2023-03-22 17:00:00+00:00,US,FOMC Economic Projections,USD,,,,,,High,
2023-03-22 17:00:00+00:00,US,Interest Rate Projection - 1st Yr,USD,5.1000,,4.3000,-0.8000,-15.6860,Low,%
2023-03-22 17:00:00+00:00,US,Interest Rate Projection - 2nd Yr,USD,4.1000,,3.1000,-1.0000,-24.3900,Low,%
2023-03-22 17:00:00+00:00,US,Interest Rate Projection - 3rd Yr,USD,3.1000,,,,,Medium,%
2023-03-22 17:00:00+00:00,US,Interest Rate Projection - Current,USD,4.4000,,5.1000,0.7000,15.9090,Low,%
2023-03-22 17:00:00+00:00,US,Interest Rate Projection - Longer,USD,2.5000,,2.5000,,,Low,%
2023-03-22 17:30:00+00:00,US,Fed Press Conference,USD,,,,,,High,
2023-03-23 11:30:00+00:00,US,Chicago Fed National Activity Index (Feb),USD,0.2300,0.2600,-0.1900,-0.4200,-182.6090,Medium,
2023-03-23 11:30:00+00:00,US,Continuing Jobless Claims (Mar/11),USD,1680.0000,1684.0000,1694.0000,14.0000,0.8330,Medium,K
2023-03-23 11:30:00+00:00,US,Current Account (Q4),USD,-219.0000,-213.2000,-206.8000,12.2000,5.5710,Low,B
2023-03-23 11:30:00+00:00,US,Initial Jobless Claims (Mar/18),USD,192.0000,197.0000,191.0000,-1.0000,-0.5210,Medium,K
2023-03-23 11:30:00+00:00,US,Jobless Claims 4-Week Average (Mar/18),USD,196.5000,197.0000,196.2500,-0.2500,-0.1270,Low,K
2023-03-23 13:00:00+00:00,US,New Home Sales (Feb),USD,1.8000,0.6400,1.1000,-0.7000,-38.8890,Medium,%
2023-03-23 13:30:00+00:00,US,EIA Natural Gas Stocks Change (Mar/17),USD,,,,,,Low,B
2023-03-23 14:00:00+00:00,US,Kansas Fed Composite Index (Mar),USD,,,,,,Low,
2023-03-23 14:00:00+00:00,US,Kansas Fed Manufacturing Index (Mar),USD,-9.0000,-18.0000,3.0000,12.0000,133.3330,Low,
2023-03-23 14:30:00+00:00,US,4-Week Bill Auction,USD,4.2200,,4.1500,-0.0700,-1.6590,Low,%
2023-03-23 14:30:00+00:00,US,8-Week Bill Auction,USD,4.4500,,4.4000,-0.0500,-1.1240,Low,%
2023-03-23 16:00:00+00:00,US,10-Year TIPS Auction,USD,1.2200,,1.1820,-0.0380,-3.1150,Low,%
2023-03-24 11:30:00+00:00,US,Durable Goods Orders ex Defense MoM (Feb),USD,-5.6000,0.2000,-0.5000,5.1000,91.0710,Low,%
2023-03-24 11:30:00+00:00,US,Durable Goods Orders Ex Transp MoM (Feb),USD,0.4000,0.2000,,-0.4000,-100.0000,Medium,%
2023-03-24 11:30:00+00:00,US,Durable Goods Orders MoM (Feb),USD,-5.0000,0.6000,-1.0000,4.0000,80.0000,High,%
2023-03-24 11:30:00+00:00,US,Non Defense Goods Orders Ex Air (Feb),USD,0.3000,0.3000,0.2000,-0.1000,-33.3330,Low,%
2023-03-24 12:30:00+00:00,US,Fed Bullard Speech,USD,,,,,,Medium,
2023-03-24 12:45:00+00:00,US,S&P Global Composite PMI (Mar),USD,50.1000,49.0000,53.3000,3.2000,6.3870,Medium,
2023-03-24 12:45:00+00:00,US,S&P Global Manufacturing PMI (Mar),USD,47.3000,47.0000,49.3000,2.0000,4.2280,Medium,
2023-03-24 12:45:00+00:00,US,S&P Global Services PMI (Mar),USD,50.6000,50.5000,53.8000,3.2000,6.3240,Medium,
2023-03-24 16:00:00+00:00,US,Baker Hughes Oil Rig Count (Mar/24),USD,589.0000,,593.0000,4.0000,0.6790,Low,
2023-03-27 12:30:00+00:00,US,Dallas Fed Manufacturing Index (Mar),USD,-13.5000,-10.0000,-15.7000,-2.2000,-16.2960,Low,
2023-03-27 13:30:00+00:00,US,3-Month Bill Auction,USD,4.6750,,4.6750,,,Low,%
2023-03-27 13:30:00+00:00,US,6-Month Bill Auction,USD,4.6200,,4.6500,0.0300,0.6490,Low,%
2023-03-27 15:00:00+00:00,US,2-Year Note Auction,USD,4.6730,,3.9540,-0.7190,-15.3860,Low,%
2023-03-27 19:00:00+00:00,US,Fed Jefferson Speech,USD,,,,,,Medium,
2023-03-28 10:30:00+00:00,US,Goods Trade Balance Adv (Feb),USD,-91.0900,-91.0000,-91.6300,-0.5400,-0.5930,Medium,B
2023-03-28 10:30:00+00:00,US,Retail Inventories Ex Autos MoM (Feb),USD,,-0.1000,0.4000,0.4000,,Medium,%
2023-03-28 10:30:00+00:00,US,Wholesale Inventories MoM (Feb),USD,-0.5000,-0.2000,0.2000,0.7000,140.0000,Low,%
2023-03-28 10:55:00+00:00,US,Redbook YoY (Mar/25),USD,3.2000,,2.8000,-0.4000,-12.5000,Low,%
2023-03-28 11:00:00+00:00,US,House Price Index (Jan),USD,392.4000,394.0000,393.2000,0.8000,0.2040,Low,
2023-03-28 11:00:00+00:00,US,House Price Index MoM (Jan),USD,-0.1000,-0.2000,0.2000,0.3000,300.0000,Medium,%
2023-03-28 11:00:00+00:00,US,House Price Index YoY (Jan),USD,6.7000,5.7000,5.3000,-1.4000,-20.8960,Low,%
2023-03-28 11:00:00+00:00,US,S&P/Case-Shiller Home Price MoM (Jan),USD,-0.9000,-0.9000,-0.6000,0.3000,33.3330,Low,%
2023-03-28 11:00:00+00:00,US,S&P/Case-Shiller Home Price YoY (Jan),USD,4.6000,2.5000,2.5000,-2.1000,-45.6520,Low,%
2023-03-28 12:00:00+00:00,US,CB Consumer Confidence (Mar),USD,103.4000,101.0000,104.2000,0.8000,0.7740,High,
2023-03-28 12:00:00+00:00,US,Fed Barr Testimony,USD,,,,,,Medium,
2023-03-28 12:00:00+00:00,US,Richmond Fed Manufacturing Index (Mar),USD,-16.0000,-9.0000,-5.0000,11.0000,68.7500,Low,
2023-03-28 12:00:00+00:00,US,Richmond Fed Manufacturing Shipments Index (Mar),USD,-15.0000,-11.0000,2.0000,17.0000,113.3330,Low,
2023-03-28 12:00:00+00:00,US,Richmond Fed Services Index (Mar),USD,-3.0000,3.0000,-17.0000,-14.0000,-466.6670,Low,
2023-03-28 12:30:00+00:00,US,Dallas Fed Services Index (Mar),USD,-9.3000,-21.0000,-18.0000,-8.7000,-93.5480,Low,
2023-03-28 12:30:00+00:00,US,Dallas Fed Services Revenues Index (Mar),USD,6.6000,4.0000,5.5000,-1.1000,-16.6670,Low,
2023-03-28 15:00:00+00:00,US,5-Year Note Auction,USD,4.1090,,3.6650,-0.4440,-10.8060,Low,%
2023-03-28 18:30:00+00:00,US,API Crude Oil Stock Change (Mar/24),USD,3.2620,0.1870,-6.0760,-9.3380,-286.2660,Low,M
2023-03-29 09:00:00+00:00,US,MBA 30-Year Mortgage Rate (Mar/24),USD,6.4800,,6.4500,-0.0300,-0.4630,Medium,%
2023-03-29 09:00:00+00:00,US,MBA Mortgage Applications (Mar/24),USD,3.0000,,2.9000,-0.1000,-3.3330,Medium,%
2023-03-29 09:00:00+00:00,US,MBA Mortgage Market Index (Mar/24),USD,221.0000,,227.3000,6.3000,2.8510,Low,
2023-03-29 09:00:00+00:00,US,MBA Mortgage Refinance Index (Mar/24),USD,481.3000,,504.4000,23.1000,4.8000,Low,
2023-03-29 09:00:00+00:00,US,MBA Purchase Index (Mar/24),USD,169.3000,,172.7000,3.4000,2.0080,Low,
2023-03-29 12:00:00+00:00,US,Fed Barr Testimony,USD,,,,,,Medium,
2023-03-29 12:00:00+00:00,US,Pending Home Sales MoM (Feb),USD,8.1000,-2.3000,0.8000,-7.3000,-90.1230,Low,%
2023-03-29 12:00:00+00:00,US,Pending Home Sales YoY (Feb),USD,-24.1000,-19.0000,-21.1000,3.0000,12.4480,Medium,%
2023-03-29 12:30:00+00:00,US,EIA Crude Oil Imports Change (Mar/24),USD,0.0510,,-0.4990,-0.5500,-1078.4310,Low,M
2023-03-29 12:30:00+00:00,US,EIA Crude Oil Stocks Change (Mar/24),USD,1.1170,0.0920,-7.4890,-8.6060,-770.4570,Low,M
2023-03-29 12:30:00+00:00,US,EIA Cushing Crude Oil Stocks Change (Mar/24),USD,-1.0630,,-1.6320,-0.5690,-53.5280,Low,M
2023-03-29 12:30:00+00:00,US,EIA Distillate Fuel Production Change (Mar/24),USD,0.0750,,0.1300,0.0550,73.3330,Low,M
2023-03-29 12:30:00+00:00,US,EIA Distillate Stocks Change (Mar/24),USD,-3.3130,-1.4550,0.2810,3.5940,108.4820,Low,M
2023-03-29 12:30:00+00:00,US,EIA Gasoline Production Change (Mar/24),USD,0.3920,,0.5350,0.1430,36.4800,Low,M
2023-03-29 12:30:00+00:00,US,EIA Gasoline Stocks Change (Mar/24),USD,-6.4000,-1.6170,-2.9040,3.4960,54.6250,Low,M
2023-03-29 12:30:00+00:00,US,EIA Heating Oil Stocks Change (Mar/24),USD,0.5780,,-0.1640,-0.7420,-128.3740,Low,M
2023-03-29 12:30:00+00:00,US,EIA Refinery Crude Runs Change (Mar/24),USD,-0.0220,,0.4370,0.4590,2086.3640,Low,M
2023-03-29 13:30:00+00:00,US,17-Week Bill Auction,USD,4.8050,,4.7800,-0.0250,-0.5200,Low,%
2023-03-29 13:30:00+00:00,US,2-Year FRN Auction,USD,0.1600,,0.1900,0.0300,18.7500,Low,%
2023-03-29 15:00:00+00:00,US,7-Year Note Auction,USD,4.0620,,3.6260,-0.4360,-10.7340,Low,%
2023-03-30 10:30:00+00:00,US,Continuing Jobless Claims (Mar/18),USD,1685.0000,1697.0000,1689.0000,4.0000,0.2370,Medium,K
2023-03-30 10:30:00+00:00,US,Core PCE Prices QoQ (Q4),USD,4.7000,4.3000,4.4000,-0.3000,-6.3830,Medium,%
2023-03-30 10:30:00+00:00,US,Corporate Profits QoQ (Q4),USD,0.8000,0.6000,-2.7000,-3.5000,-437.5000,Medium,%
2023-03-30 10:30:00+00:00,US,GDP Growth Rate QoQ (Q4),USD,3.2000,2.7000,2.6000,-0.6000,-18.7500,High,%
2023-03-30 10:30:00+00:00,US,GDP Price Index QoQ (Q4),USD,4.4000,3.9000,3.9000,-0.5000,-11.3640,Medium,%
2023-03-30 10:30:00+00:00,US,GDP Sales QoQ (Q4),USD,4.5000,1.2000,1.1000,-3.4000,-75.5560,Low,%
2023-03-30 10:30:00+00:00,US,Initial Jobless Claims (Mar/25),USD,191.0000,196.0000,198.0000,7.0000,3.6650,Medium,K
2023-03-30 10:30:00+00:00,US,Jobless Claims 4-Week Average (Mar/25),USD,196.2500,197.0000,198.2500,2.0000,1.0190,Low,K
2023-03-30 10:30:00+00:00,US,PCE Prices QoQ (Q4),USD,4.3000,3.7000,3.7000,-0.6000,-13.9530,Medium,%
2023-03-30 10:30:00+00:00,US,Real Consumer Spending QoQ (Q4),USD,2.3000,1.4000,1.0000,-1.3000,-56.5220,Low,%
2023-03-30 12:30:00+00:00,US,EIA Natural Gas Stocks Change (Mar/24),USD,,,,,,Low,B
2023-03-30 13:30:00+00:00,US,4-Week Bill Auction,USD,4.1500,,4.6000,0.4500,10.8430,Low,%
2023-03-30 13:30:00+00:00,US,8-Week Bill Auction,USD,4.4000,,4.6000,0.2000,4.5450,Low,%
2023-03-30 14:45:00+00:00,US,Fed Barkin Speech,USD,,,,,,Medium,
2023-03-30 22:00:00+00:00,US,Fed Waller Speech,USD,,,,,,Medium,
2023-03-31 10:30:00+00:00,US,Core PCE Price Index MoM (Feb),USD,0.5000,0.4000,0.3000,-0.2000,-40.0000,Medium,%
2023-03-31 10:30:00+00:00,US,Core PCE Price Index YoY (Feb),USD,4.7000,4.7000,4.6000,-0.1000,-2.1280,High,%
2023-03-31 10:30:00+00:00,US,PCE Price Index MoM (Feb),USD,0.6000,0.5000,0.3000,-0.3000,-50.0000,Medium,%
2023-03-31 10:30:00+00:00,US,PCE Price Index YoY (Feb),USD,5.3000,5.1000,5.0000,-0.3000,-5.6600,High,%
2023-03-31 10:30:00+00:00,US,Personal Income MoM (Feb),USD,0.6000,0.2000,0.3000,-0.3000,-50.0000,Medium,%
2023-03-31 10:30:00+00:00,US,Personal Spending MoM (Feb),USD,2.0000,0.3000,0.2000,-1.8000,-90.0000,Medium,%
2023-03-31 11:45:00+00:00,US,Chicago PMI (Mar),USD,43.6000,43.4000,43.8000,0.2000,0.4590,Low,
2023-03-31 12:00:00+00:00,US,Michigan 5 Year Inflation Expectations (Mar),USD,2.9000,2.8000,2.9000,,,Low,%
2023-03-31 12:00:00+00:00,US,Michigan Consumer Expectations (Mar),USD,64.7000,61.5000,59.2000,-5.5000,-8.5010,Low,
2023-03-31 12:00:00+00:00,US,Michigan Consumer Sentiment (Mar),USD,67.0000,63.2000,62.0000,-5.0000,-7.4630,High,
2023-03-31 12:00:00+00:00,US,Michigan Current Conditions (Mar),USD,70.7000,66.4000,66.3000,-4.4000,-6.2230,Low,
2023-03-31 12:00:00+00:00,US,Michigan Inflation Expectations (Mar),USD,4.1000,3.8000,3.6000,-0.5000,-12.1950,Low,%
2023-03-31 14:00:00+00:00,US,Prospective Plantings - Corn,USD,89.4900,90.8800,92.0000,2.5100,2.8050,Low,M
2023-03-31 14:00:00+00:00,US,Prospective Plantings - Cotton,USD,12.2340,11.2120,11.3000,-0.9340,-7.6340,Low,M
2023-03-31 14:00:00+00:00,US,Prospective Plantings - Soy,USD,90.9550,88.2420,87.5000,-3.4550,-3.7990,Low,M
2023-03-31 14:00:00+00:00,US,Prospective Plantings - Wheat,USD,47.3510,48.8520,49.9000,2.5490,5.3830,Low,M
2023-03-31 14:00:00+00:00,US,Quarterly Grain Stocks - Corn (Mar),USD,10.8090,7.4700,7.4010,-3.4080,-31.5290,Low,B
2023-03-31 14:00:00+00:00,US,Quarterly Grain Stocks - Soy (Mar),USD,3.0220,1.7420,1.6850,-1.3370,-44.2420,Low,B
2023-03-31 14:00:00+00:00,US,Quarterly Grain Stocks - Wheat (Mar),USD,1.2800,0.9340,0.9460,-0.3340,-26.0940,Low,B
2023-03-31 15:00:00+00:00,US,Baker Hughes Oil Rig Count (Mar/31),USD,593.0000,,592.0000,-1.0000,-0.1690,Low,
2023-03-31 17:05:00+00:00,US,Fed Williams Speech,USD,,,,,,Medium,
2023-03-31 19:45:00+00:00,US,Fed Cook Speech,USD,,,,,,Medium,
2023-04-03 11:45:00+00:00,US,S&P Global Manufacturing PMI (Mar),USD,47.3000,49.3000,49.2000,1.9000,4.0170,Medium,
2023-04-03 12:00:00+00:00,US,Construction Spending MoM (Feb),USD,0.4000,,-0.1000,-0.5000,-125.0000,Medium,%
2023-04-03 12:00:00+00:00,US,ISM Manufacturing Employment (Mar),USD,49.1000,50.0000,46.9000,-2.2000,-4.4810,Low,
2023-04-03 12:00:00+00:00,US,ISM Manufacturing New Orders (Mar),USD,47.0000,49.0000,44.3000,-2.7000,-5.7450,Low,
2023-04-03 12:00:00+00:00,US,ISM Manufacturing PMI (Mar),USD,47.7000,47.5000,46.3000,-1.4000,-2.9350,High,
2023-04-03 12:00:00+00:00,US,ISM Manufacturing Prices (Mar),USD,51.3000,51.0000,49.2000,-2.1000,-4.0940,Low,
2023-04-03 13:30:00+00:00,US,3-Month Bill Auction,USD,4.6750,,4.7800,0.1050,2.2460,Low,%
2023-04-03 13:30:00+00:00,US,6-Month Bill Auction,USD,4.6500,,4.7050,0.0550,1.1830,Low,%
2023-04-03 18:15:00+00:00,US,Fed Cook Speech,USD,,,,,,Medium,
2023-04-04 07:35:00+00:00,US,LMI Logistics Managers Index (Mar),USD,54.7000,,51.1000,-3.6000,-6.5810,Low,
2023-04-04 10:55:00+00:00,US,Redbook YoY (Apr/01),USD,2.8000,,3.7000,0.9000,32.1430,Low,%
2023-04-04 12:00:00+00:00,US,Factory Orders ex Transportation (Feb),USD,0.8000,-0.8000,-0.3000,-1.1000,-137.5000,Low,%
2023-04-04 12:00:00+00:00,US,Factory Orders MoM (Feb),USD,-2.1000,-0.5000,-0.7000,1.4000,66.6670,Medium,%
2023-04-04 12:00:00+00:00,US,IBD/TIPP Economic Optimism (Apr),USD,46.9000,47.0000,47.4000,0.5000,1.0660,Low,
2023-04-04 12:00:00+00:00,US,JOLTs Job Openings (Feb),USD,10.5630,10.4000,9.9310,-0.6320,-5.9830,Low,M
2023-04-04 12:00:00+00:00,US,JOLTs Job Quits (Feb),USD,3.8780,3.8000,4.0240,0.1460,3.7650,Low,M
2023-04-04 15:30:00+00:00,US,Fed Cook Speech,USD,,,,,,Medium,
2023-04-04 18:30:00+00:00,US,API Crude Oil Stock Change (Mar/31),USD,-6.0760,-1.8000,-4.3460,1.7300,28.4730,Low,M
2023-04-04 20:45:00+00:00,US,Fed Mester Speech,USD,,,,,,Medium,
2023-04-05 09:00:00+00:00,US,MBA 30-Year Mortgage Rate (Mar/31),USD,6.4500,,6.4000,-0.0500,-0.7750,Medium,%
2023-04-05 09:00:00+00:00,US,MBA Mortgage Applications (Mar/31),USD,2.9000,,-4.1000,-7.0000,-241.3790,Medium,%
2023-04-05 09:00:00+00:00,US,MBA Mortgage Market Index (Mar/31),USD,227.3000,,218.0000,-9.3000,-4.0920,Low,
2023-04-05 09:00:00+00:00,US,MBA Mortgage Refinance Index (Mar/31),USD,504.4000,,477.2000,-27.2000,-5.3930,Low,
2023-04-05 09:00:00+00:00,US,MBA Purchase Index (Mar/31),USD,172.7000,,166.6000,-6.1000,-3.5320,Low,
2023-04-05 10:15:00+00:00,US,ADP Employment Change (Mar),USD,261.0000,200.0000,145.0000,-116.0000,-44.4440,Medium,K
2023-04-05 10:30:00+00:00,US,Balance of Trade (Feb),USD,-68.7000,-69.0000,-70.5000,-1.8000,-2.6200,Medium,B
2023-04-05 10:30:00+00:00,US,Exports (Feb),USD,258.1000,250.4000,251.2000,-6.9000,-2.6730,Medium,B
2023-04-05 10:30:00+00:00,US,Imports (Feb),USD,326.7000,319.4000,321.7000,-5.0000,-1.5300,Medium,B
2023-04-05 11:45:00+00:00,US,S&P Global Composite PMI (Mar),USD,50.1000,53.3000,52.3000,2.2000,4.3910,Medium,
2023-04-05 11:45:00+00:00,US,S&P Global Services PMI (Mar),USD,50.6000,53.8000,52.6000,2.0000,3.9530,Medium,
2023-04-05 12:00:00+00:00,US,ISM Non-Manufacturing Business Activity (Mar),USD,56.3000,55.0000,55.4000,-0.9000,-1.5990,Low,
2023-04-05 12:00:00+00:00,US,ISM Non-Manufacturing Employment (Mar),USD,54.0000,53.0000,51.3000,-2.7000,-5.0000,Medium,
2023-04-05 12:00:00+00:00,US,ISM Non-Manufacturing New Orders (Mar),USD,62.6000,62.0000,52.2000,-10.4000,-16.6130,Low,
2023-04-05 12:00:00+00:00,US,ISM Non-Manufacturing PMI (Mar),USD,55.1000,54.5000,51.2000,-3.9000,-7.0780,High,
2023-04-05 12:00:00+00:00,US,ISM Non-Manufacturing Prices (Mar),USD,65.6000,65.0000,59.5000,-6.1000,-9.2990,Low,
2023-04-05 12:30:00+00:00,US,EIA Crude Oil Imports Change (Mar/31),USD,-0.4990,,1.1640,1.6630,333.2670,Low,M
2023-04-05 12:30:00+00:00,US,EIA Crude Oil Stocks Change (Mar/31),USD,-7.4890,-2.3290,-3.7390,3.7500,50.0730,Low,M
2023-04-05 12:30:00+00:00,US,EIA Cushing Crude Oil Stocks Change (Mar/31),USD,-1.6320,,-0.9700,0.6620,40.5640,Low,M
2023-04-05 12:30:00+00:00,US,EIA Distillate Fuel Production Change (Mar/31),USD,0.1300,,0.1070,-0.0230,-17.6920,Low,M
2023-04-05 12:30:00+00:00,US,EIA Distillate Stocks Change (Mar/31),USD,0.2810,-0.3960,-3.6320,-3.9130,-1392.5270,Low,M
2023-04-05 12:30:00+00:00,US,EIA Gasoline Production Change (Mar/31),USD,0.5350,,-0.1870,-0.7220,-134.9530,Low,M
2023-04-05 12:30:00+00:00,US,EIA Gasoline Stocks Change (Mar/31),USD,-2.9040,-1.7290,-4.1190,-1.2150,-41.8390,Low,M
2023-04-05 12:30:00+00:00,US,EIA Heating Oil Stocks Change (Mar/31),USD,-0.1640,,-0.7210,-0.5570,-339.6340,Low,M
2023-04-05 12:30:00+00:00,US,EIA Refinery Crude Runs Change (Mar/31),USD,0.4370,,-0.1980,-0.6350,-145.3090,Low,M
2023-04-05 13:30:00+00:00,US,17-Week Bill Auction,USD,4.7800,,4.7500,-0.0300,-0.6280,Low,%
2023-04-06 09:30:00+00:00,US,Challenger Job Cuts (Mar),USD,77.7700,65.0000,89.7030,11.9330,15.3440,Low,K
2023-04-06 09:45:00+00:00,US,Total Vehicle Sales (Mar),USD,15.0000,14.5000,14.8200,-0.1800,-1.2000,Low,M
2023-04-06 10:30:00+00:00,US,Continuing Jobless Claims (Mar/25),USD,1817.0000,1699.0000,1823.0000,6.0000,0.3300,Medium,K
2023-04-06 10:30:00+00:00,US,Initial Jobless Claims (Apr/01),USD,246.0000,200.0000,228.0000,-18.0000,-7.3170,Medium,K
2023-04-06 10:30:00+00:00,US,Jobless Claims 4-Week Average (Apr/01),USD,242.0000,196.5000,237.7500,-4.2500,-1.7560,Low,K
2023-04-06 12:00:00+00:00,US,Fed Bullard Speech,USD,,,,,,Medium,
2023-04-06 12:30:00+00:00,US,EIA Natural Gas Stocks Change (Mar/31),USD,,,,,,Low,B
2023-04-06 13:30:00+00:00,US,4-Week Bill Auction,USD,4.6000,,4.4400,-0.1600,-3.4780,Low,%
2023-04-06 13:30:00+00:00,US,8-Week Bill Auction,USD,4.6000,,4.6500,0.0500,1.0870,Low,%
2023-04-06 15:00:00+00:00,US,Baker Hughes Oil Rig Count (Apr/07),USD,592.0000,,590.0000,-2.0000,-0.3380,Low,
2023-04-06 22:00:00+00:00,US,Good Friday,USD,,,,,,Low,
2023-04-07 10:30:00+00:00,US,Average Hourly Earnings MoM (Mar),USD,0.2000,0.3000,0.3000,0.1000,50.0000,Medium,%
2023-04-07 10:30:00+00:00,US,Average Hourly Earnings YoY (Mar),USD,4.6000,4.3000,4.2000,-0.4000,-8.6960,Medium,%
2023-04-07 10:30:00+00:00,US,Average Weekly Hours (Mar),USD,34.5000,34.5000,34.4000,-0.1000,-0.2900,Medium,
2023-04-07 10:30:00+00:00,US,Government Payrolls (Mar),USD,60.0000,2.0000,47.0000,-13.0000,-21.6670,Low,K
2023-04-07 10:30:00+00:00,US,Manufacturing Payrolls (Mar),USD,-1.0000,5.0000,-1.0000,,,Low,K
2023-04-07 10:30:00+00:00,US,Non Farm Payrolls (Mar),USD,326.0000,239.0000,236.0000,-90.0000,-27.6070,High,K
2023-04-07 10:30:00+00:00,US,Nonfarm Payrolls Private (Mar),USD,266.0000,215.0000,189.0000,-77.0000,-28.9470,Medium,K
2023-04-07 10:30:00+00:00,US,Participation Rate (Mar),USD,62.5000,62.5000,62.6000,0.1000,0.1600,Medium,%
